Id_vente,Id_bien,Date_mutation,Valeur_fonciere
24948,33275,2020-05,130500
24949,04420,2020-05,32500
24950,31332,2020-05,85550
24951,29331,2020-05,1e+05
24952,10915,2020-05,77200
24953,06654,2020-05,73000
24954,03378,2020-05,88000
24955,10228,2020-05,77000
24956,13754,2020-05,142000
24957,03206,2020-05,115000
24958,19891,2020-05,67000
24959,24005,2020-05,227000
24960,00788,2020-05,76000
24961,26603,2020-05,167000
24962,02417,2020-05,58900
24963,04256,2020-05,121000
24964,27782,2020-05,121050
24965,18293,2020-05,32000
24966,26509,2020-05,139000
24967,18761,2020-05,190000
24968,22929,2020-05,32000
24969,11567,2020-05,64000
24970,02831,2020-05,147000
24971,27383,2020-05,158000
24972,21580,2020-05,190000
24973,20275,2020-05,136571.25
24974,10812,2020-05,106660
24975,20208,2020-05,85000
24976,34051,2020-05,132000
24977,12024,2020-05,99500
24978,03711,2020-05,167150
24979,02866,2020-05,1055100
24980,32653,2020-05,108000
24981,04037,2020-05,150700
24982,01737,2020-05,82000
24983,21362,2020-05,212000
24984,27390,2020-05,115000
24985,00732,2020-05,109000
24986,13520,2020-05,159350
24987,33617,2020-05,135000
24988,09426,2020-05,113200
24989,32039,2020-05,28000
24990,16785,2020-05,54500
24991,22227,2020-05,80000
24992,22804,2020-05,125000
24993,28683,2020-05,240000
24994,01558,2020-05,188840
24995,17393,2020-05,66000
24996,12395,2020-05,174800
24997,14719,2020-05,217500
24998,02723,2020-05,151500
24999,13633,2020-05,338000
25000,08477,2020-05,490000
25001,01079,2020-05,239800
25002,03530,2020-05,218500
25003,03865,2020-05,285900
25004,08032,2020-05,188770
25005,06965,2020-05,395420
25006,16267,2020-05,179000
25007,25886,2020-05,160000
25008,01935,2020-05,72500
25009,22876,2020-05,171000
25010,08521,2020-05,173000
25011,05914,2020-05,78300
25012,22149,2020-05,457000
25013,32246,2020-05,300700
25014,06100,2020-05,716000
25015,02750,2020-05,45000
25016,16466,2020-05,187500
25017,06333,2020-05,146760
25018,15257,2020-05,1100000
25019,33017,2020-05,550000
25020,14660,2020-05,1111150
25021,06990,2020-05,1530000
25022,28306,2020-05,365000
25023,23469,2020-05,1622400
25024,16729,2020-05,565000
25025,06747,2020-05,305000
25026,26077,2020-05,7e+05
25027,03556,2020-05,880000
25028,01916,2020-05,940000
25029,25366,2020-05,2e+05
25030,28467,2020-05,364000
25031,11513,2020-05,790000
25032,05954,2020-05,1300000
25033,07751,2020-05,166000
25034,05945,2020-05,775000
25035,16452,2020-05,383820
25036,21569,2020-05,436210
25037,31787,2020-05,183000
25038,23218,2020-05,447355
25039,12252,2020-05,880000
25040,29207,2020-05,1087500
25041,02552,2020-05,270000
25042,15516,2020-05,644500
25043,21636,2020-05,180000
25044,11725,2020-05,180375
25045,23066,2020-05,186000
25046,01796,2020-05,526000
25047,24014,2020-05,405520
25048,13900,2020-05,152250
25049,04167,2020-05,427350
25050,19732,2020-05,140000
25051,18123,2020-05,339000
25052,20688,2020-05,849000
25053,25838,2020-05,341000
25054,30468,2020-05,505000
25055,06024,2020-05,619200
25056,16709,2020-05,615000
25057,12524,2020-05,872500
25058,05366,2020-05,236000
25059,23411,2020-05,340000
25060,15925,2020-05,3140000
25061,30253,2020-05,777600
25062,33655,2020-05,404000
25063,14433,2020-05,480000
25064,16287,2020-05,532381
25065,18034,2020-05,634000
25066,16088,2020-05,215000
25067,15155,2020-05,625000
25068,22563,2020-05,330750
25069,15778,2020-05,279000
25070,25887,2020-05,442000
25071,03093,2020-05,1070000
25072,23992,2020-05,180600
25073,17023,2020-05,418620
25074,03948,2020-05,669000
25075,26362,2020-05,328500
25076,20579,2020-05,109000
25077,10606,2020-05,336000
25078,14907,2020-05,431900
25079,14881,2020-05,360000
25080,26093,2020-05,256000
25081,09734,2020-05,620000
25082,16830,2020-05,242500
25083,13022,2020-05,140000
25084,02874,2020-05,228000
25085,29031,2020-05,309150
25086,04558,2020-05,72000
25087,17747,2020-05,449000
25088,00182,2020-05,96000
25089,33986,2020-05,72500
25090,16473,2020-05,142500
25091,15236,2020-05,139000
25092,27300,2020-05,55000
25093,27323,2020-05,97000
25094,09134,2020-05,86000
25095,25030,2020-05,323500
25096,15050,2020-05,160000
25097,15597,2020-05,216619
25098,23427,2020-05,257000
25099,04607,2020-05,190000
25100,21678,2020-05,288000
25101,02344,2020-05,137500
25102,26882,2020-05,92500
25103,28405,2020-05,273000
25104,11125,2020-05,111000
25105,16139,2020-05,112700
25106,17374,2020-05,219000
25107,31354,2020-05,80000
25108,04191,2020-05,76000
25109,03310,2020-05,233000
25110,28366,2020-05,1e+05
25111,32494,2020-05,166400
25112,30106,2020-05,491200
25113,30141,2020-05,176900
25114,18084,2020-05,179000
25115,21715,2020-05,117500
25116,17798,2020-05,292000
25117,15356,2020-05,464050
25118,25799,2020-05,180000
25119,19620,2020-05,175000
25120,16741,2020-05,310000
25121,27121,2020-05,355880
25122,32513,2020-05,2e+05
25123,18934,2020-05,178000
25124,30355,2020-05,88064
25125,15003,2020-05,396000
25126,02994,2020-05,323000
25127,33213,2020-05,246000
25128,21263,2020-05,391300
25129,21044,2020-05,123000
25130,02576,2020-05,450000
25131,31795,2020-05,442750
25132,08115,2020-05,224000
25133,16478,2020-05,178500
25134,30883,2020-05,142000
25135,31710,2020-05,85000
25136,32929,2020-05,390000
25137,19131,2020-05,66500
25138,06342,2020-05,38000
25139,10719,2020-05,183000
25140,27400,2020-05,347500
25141,09086,2020-05,387000
25142,08406,2020-05,68000
25143,24279,2020-05,332500
25144,20807,2020-05,113000
25145,03236,2020-05,147000
25146,13390,2020-05,114600
25147,04248,2020-05,60000
25148,11173,2020-05,152000
25149,05129,2020-05,66000
25150,01251,2020-05,75000
25151,17050,2020-05,86000
25152,08994,2020-05,220000
25153,05919,2020-05,60860
25154,15831,2020-05,500400
25155,32642,2020-05,65000
25156,09408,2020-05,334300
25157,30987,2020-05,190500
25158,14686,2020-05,289000
25159,22679,2020-05,275400
25160,14245,2020-05,150000
25161,19857,2020-05,120000
25162,03602,2020-05,96000
25163,12260,2020-05,131500
25164,10892,2020-05,228775
25165,02671,2020-05,80000
25166,24317,2020-05,106400
25167,11654,2020-05,111000
25168,25207,2020-05,296000
25169,20852,2020-05,120000
25170,02488,2020-05,209000
25171,34035,2020-05,187530
25172,32069,2020-05,102600
25173,02610,2020-05,160000
25174,21772,2020-05,149000
25175,06727,2020-05,185700
25176,18061,2020-05,280000
25177,15850,2020-05,328950
25178,06929,2020-05,318760
25179,08756,2020-05,60600
25180,08459,2020-05,417800
25181,04083,2020-05,564000
25182,29776,2020-05,225000
25183,06706,2020-05,240000
25184,13085,2020-05,225476
25185,11353,2020-05,235000
25186,28682,2020-05,286500
25187,21609,2020-05,495000
25188,12469,2020-05,270000
25189,31337,2020-05,190000
25190,07018,2020-05,715000
25191,23199,2020-05,367000
25192,29042,2020-05,1014492.75
25193,13778,2020-05,413600
25194,01366,2020-05,2410000
25195,21344,2020-05,919700
25196,10410,2020-05,8e+05
25197,15213,2020-05,443172
25198,32787,2020-05,109875
25199,32680,2020-05,311500
25200,09242,2020-05,332480
25201,16177,2020-05,222600
25202,04950,2020-05,650000
25203,09323,2020-05,143000
25204,11674,2020-05,180000
25205,23627,2020-05,212000
25206,09370,2020-05,352000
25207,09109,2020-05,163405
25208,29626,2020-05,247000
25209,31345,2020-05,165000
25210,13736,2020-05,295000
25211,23232,2020-05,240000
25212,33042,2020-05,152000
25213,00090,2020-05,220000
25214,11268,2020-05,145000
25215,29500,2020-05,35000
25216,21844,2020-05,129000
25217,14528,2020-05,138000
25218,21125,2020-05,387500
25219,32479,2020-05,279500
25220,05464,2020-05,182000
25221,18139,2020-05,224000
25222,30351,2020-05,440000
25223,10701,2020-05,153000
25224,23155,2020-05,599000
25225,31072,2020-05,566500
25226,23771,2020-05,160000
25227,13171,2020-05,460800
25228,22260,2020-05,179000
25229,11002,2020-05,179500
25230,21695,2020-05,180000
25231,25240,2020-05,194500
25232,07830,2020-05,235000
25233,32483,2020-05,140260
25234,09333,2020-05,120000
25235,02820,2020-05,230000
25236,17146,2020-05,455300
25237,25580,2020-05,470000
25238,22592,2020-05,435000
25239,07159,2020-05,368000
25240,08784,2020-05,470000
25241,14787,2020-05,482200
25242,18204,2020-05,190300
25243,03161,2020-05,156458
25244,11251,2020-05,690000
25245,13576,2020-05,245000
25246,30597,2020-05,227000
25247,10783,2020-05,159000
25248,20086,2020-05,187000
25249,24775,2020-05,80315
25250,05135,2020-05,140540
25251,15982,2020-05,183674
25252,01886,2020-05,191835
25253,34098,2020-05,155000
25254,27073,2020-05,65000
25255,30912,2020-05,173000
25256,30602,2020-05,260000
25257,27305,2020-05,123625
25258,32136,2020-05,90000
25259,24751,2020-05,170620
25260,01474,2020-05,250000
25261,12906,2020-05,216000
25262,14449,2020-05,352000
25263,08787,2020-05,201400
25264,13049,2020-05,272000
25265,07741,2020-05,135000
25266,12707,2020-05,158000
25267,29064,2020-05,113000
25268,14844,2020-05,168200
25269,07399,2020-05,185000
25270,00990,2020-05,87000
25271,18931,2020-05,27000
25272,28010,2020-05,41000
25273,15689,2020-05,80000
25274,17841,2020-05,125000
25275,27440,2020-05,107871
25276,31980,2020-05,45500
25277,30466,2020-05,85000
25278,22339,2020-05,175000
25279,30316,2020-05,152000
25280,34143,2020-05,475000
25281,18391,2020-05,128000
25282,23169,2020-05,288000
25283,12214,2020-05,127500
25284,30387,2020-05,165000
25285,32898,2020-05,81300
25286,02302,2020-05,167500
25287,19799,2020-05,422000
25288,21774,2020-05,83000
25289,33165,2020-05,136000
25290,13756,2020-05,60000
25291,04261,2020-05,210000
25292,29368,2020-05,145000
25293,30112,2020-05,97000
25294,14791,2020-05,79000
25295,24565,2020-05,84700
25296,29787,2020-05,43500
25297,32581,2020-05,115000
25298,00007,2020-05,180000
25299,24178,2020-05,49000
25300,07980,2020-05,119000
25301,16560,2020-05,48500
25302,05766,2020-05,102000
25303,16374,2020-05,120000
25304,02876,2020-05,224000
25305,08841,2020-05,77000
25306,14393,2020-05,87000
25307,15964,2020-05,66000
25308,13964,2020-05,92000
25309,29355,2020-05,290000
25310,31850,2020-05,65500
25311,22575,2020-05,173200
25312,19774,2020-05,185000
25313,25595,2020-05,60000
25314,09792,2020-05,34000
25315,09225,2020-05,71000
25316,17186,2020-05,33000
25317,13562,2020-05,52500
25318,03742,2020-05,243000
25319,14908,2020-05,32000
25320,27029,2020-05,151841
25321,02031,2020-05,73000
25322,02873,2020-05,70000
25323,01502,2020-05,90000
25324,30937,2020-05,110000
25325,29519,2020-05,134750
25326,12617,2020-05,132100
25327,26288,2020-05,45500
25328,33403,2020-05,98000
25329,02453,2020-05,126000
25330,12238,2020-05,84000
25331,03267,2020-05,58000
25332,30670,2020-05,37000
25333,01236,2020-05,82000
25334,08077,2020-05,68000
25335,13660,2020-05,47000
25336,16070,2020-05,104000
25337,24439,2020-05,34020
25338,05614,2020-05,278000
25339,29989,2020-05,170000
25340,09063,2020-05,205000
25341,26811,2020-05,249400
25342,03448,2020-05,285000
25343,31202,2020-05,208355
25344,25784,2020-05,138000
25345,31873,2020-05,254500
25346,19139,2020-05,159650
25347,05481,2020-05,122000
25348,02221,2020-05,68500
25349,17836,2020-05,70000
25350,01150,2020-05,15000
25351,15467,2020-05,204410
25352,19379,2020-05,270000
25353,29783,2020-05,130000
25354,22364,2020-05,332000
25355,22006,2020-05,122000
25356,15790,2020-05,198075
25357,31823,2020-05,253000
25358,31868,2020-05,247500
25359,12973,2020-05,671000
25360,32415,2020-05,107000
25361,33915,2020-05,181000
25362,16342,2020-05,389000
25363,05681,2020-05,236000
25364,11139,2020-05,224900
25365,16718,2020-05,195000
25366,03131,2020-05,255000
25367,32227,2020-05,210480
25368,17222,2020-05,138004
25369,03562,2020-05,152000
25370,31718,2020-05,138000
25371,14819,2020-05,193400
25372,02467,2020-05,104500
25373,08066,2020-05,241000
25374,17060,2020-05,91345
25375,18772,2020-05,204604
25376,32613,2020-05,140000
25377,25156,2020-05,60501
25378,06467,2020-05,68000
25379,23503,2020-05,58500
25380,33425,2020-05,107000
25381,15644,2020-05,83500
25382,11855,2020-05,149900
25383,17198,2020-05,76000
25384,19897,2020-05,185000
25385,27159,2020-05,166520
25386,02894,2020-05,323263
25387,15013,2020-05,92000
25388,05709,2020-05,148000
25389,07658,2020-05,83000
25390,05280,2020-05,63000
25391,16344,2020-05,187000
25392,05160,2020-05,134200
25393,02353,2020-05,143700
25394,07959,2020-05,82600
25395,09148,2020-05,209000
25396,33430,2020-05,434000
25397,08691,2020-05,88000
25398,32634,2020-05,170400
25399,16150,2020-05,364500
25400,01799,2020-05,124000
25401,23376,2020-05,33500
25402,23241,2020-05,50800
25403,08092,2020-05,141500
25404,05505,2020-05,125000
25405,01057,2020-05,345000
25406,12741,2020-05,320000
25407,24224,2020-05,75000
25408,05591,2020-05,42000
25409,04870,2020-05,106000
25410,04373,2020-05,171000
25411,20272,2020-05,130500
25412,05282,2020-05,120000
25413,21245,2020-05,215000
25414,32337,2020-05,125000
25415,12053,2020-05,155000
25416,12584,2020-05,42000
25417,15839,2020-05,112000
25418,21568,2020-05,119500
25419,01612,2020-05,256000
25420,31729,2020-05,102800
25421,17502,2020-05,96432
25422,29910,2020-05,82925
25423,02076,2020-05,96000
25424,30241,2020-05,55000
25425,16423,2020-05,68000
25426,03778,2020-05,216500
25427,14450,2020-05,479500
25428,04115,2020-05,141000
25429,09796,2020-05,84000
25430,18843,2020-05,117810
25431,07272,2020-05,172720
25432,28689,2020-05,235500
25433,12226,2020-05,177000
25434,24652,2020-05,317000
25435,27080,2020-05,170000
25436,19446,2020-05,181000
25437,10787,2020-05,140200
25438,05877,2020-05,103500
25439,14568,2020-05,42000
25440,19325,2020-05,154000
25441,01167,2020-05,158000
25442,32533,2020-05,58000
25443,23757,2020-05,66000
25444,26432,2020-05,160000
25445,21770,2020-05,64000
25446,00394,2020-05,192000
25447,02920,2020-05,98000
25448,04795,2020-05,125000
25449,00642,2020-05,93000
25450,23830,2020-05,66000
25451,05014,2020-05,169000
25452,19538,2020-05,176000
25453,00869,2020-05,130800
25454,19276,2020-05,63000
25455,32968,2020-05,173900
25456,32220,2020-05,1e+05
25457,22653,2020-05,59000
25458,24189,2020-05,57000
25459,11205,2020-05,82000
25460,24797,2020-05,93000
25461,14930,2020-05,155000
25462,26818,2020-05,79000
25463,17520,2020-05,124000
25464,24306,2020-05,118000
25465,20552,2020-05,31200
25466,11259,2020-05,21000
25467,23866,2020-05,58300
25468,04822,2020-05,164190
25469,02698,2020-05,139000
25470,18819,2020-05,281700
25471,21796,2020-05,193500
25472,22215,2020-05,214900
25473,27702,2020-05,83000
25474,12868,2020-05,87500
25475,33565,2020-05,147000
25476,13184,2020-05,62000
25477,08152,2020-05,118980
25478,11632,2020-05,64500
25479,07419,2020-05,262000
25480,03357,2020-05,151000
25481,25141,2020-05,95000
25482,31263,2020-05,71800
25483,20062,2020-05,123000
25484,08173,2020-05,75000
25485,06027,2020-05,272400
25486,24979,2020-05,132500
25487,08266,2020-05,40608
25488,30294,2020-05,124000
25489,07112,2020-05,155900
25490,24207,2020-05,280650
25491,04149,2020-05,304900
25492,26321,2020-05,401800
25493,01254,2020-05,90750
25494,13066,2020-05,274000
25495,09159,2020-05,280500
25496,04036,2020-05,24500
25497,30689,2020-05,97100
25498,33166,2020-05,128550
25499,17563,2020-05,290870
25500,19475,2020-05,435431
25501,26666,2020-05,192140
25502,07714,2020-05,155100
25503,11254,2020-05,460000
25504,15647,2020-05,420000
25505,32482,2020-05,242000
25506,10242,2020-05,270000
25507,19423,2020-05,305600
25508,12067,2020-05,147500
25509,32844,2020-05,257000
25510,26604,2020-05,240000
25511,28349,2020-05,184000
25512,31969,2020-05,142700
25513,20559,2020-05,74000
25514,27988,2020-05,60700
25515,31105,2020-05,48000
25516,26457,2020-05,44250
25517,28367,2020-05,37000
25518,15060,2020-05,196000
25519,28831,2020-05,112000
25520,08422,2020-05,237300
25521,24871,2020-05,286500
25522,32305,2020-05,750000
25523,29649,2020-05,349900
25524,04235,2020-05,890105
25525,16955,2020-05,770000
25526,12017,2020-05,730000
25527,14792,2020-05,30000
25528,05134,2020-05,462470
25529,05047,2020-05,1342850
25530,22697,2020-05,147000
25531,28846,2020-05,150000
25532,25538,2020-05,480000
25533,22255,2020-05,740000
25534,22720,2020-05,4050000
25535,32276,2020-05,805000
25536,19801,2020-05,210000
25537,06401,2020-05,535000
25538,01940,2020-05,1120000
25539,18621,2020-05,208200
25540,15712,2020-05,320000
25541,16430,2020-05,1580000
25542,12356,2020-05,230000
25543,16444,2020-05,197380
25544,19007,2020-05,283000
25545,21880,2020-05,690000
25546,23646,2020-05,105000
25547,17208,2020-05,285500
25548,01725,2020-05,242685
25549,10582,2020-05,721154
25550,12614,2020-05,209800
25551,28111,2020-05,474000
25552,24327,2020-05,369000
25553,15870,2020-05,192000
25554,02617,2020-05,70000
25555,31669,2020-05,538500
25556,23504,2020-05,185000
25557,21949,2020-05,147000
25558,21530,2020-05,182000
25559,15622,2020-05,710000
25560,21749,2020-05,88506
25561,11322,2020-05,170000
25562,24674,2020-05,449000
25563,26029,2020-05,609400
25564,29566,2020-05,369857
25565,02318,2020-05,418000
25566,15565,2020-05,329000
25567,05096,2020-05,2500000
25568,04093,2020-05,950000
25569,22232,2020-05,1190000
25570,18003,2020-05,649260
25571,31881,2020-05,385000
25572,18582,2020-05,761120
25573,23701,2020-05,88500
25574,29639,2020-05,198000
25575,25731,2020-05,1074850
25576,17736,2020-05,408000
25577,14868,2020-05,1025000
25578,06743,2020-05,1402000
25579,14238,2020-05,3e+05
25580,16687,2020-05,585000
25581,17594,2020-05,3925000
25582,32311,2020-05,2367100
25583,08692,2020-05,399000
25584,03340,2020-05,950000
25585,09751,2020-05,620000
25586,20565,2020-05,1003200
25587,07390,2020-05,995000
25588,14873,2020-05,307000
25589,05971,2020-05,398000
25590,12455,2020-05,380690
25591,02229,2020-05,254350
25592,12048,2020-05,255000
25593,11990,2020-05,570000
25594,14580,2020-05,345000
25595,07165,2020-05,357500
25596,07910,2020-05,349800
25597,10167,2020-05,315000
25598,29140,2020-05,278620
25599,26768,2020-05,335000
25600,14296,2020-05,175000
25601,13686,2020-05,165000
25602,16860,2020-05,625000
25603,19420,2020-05,815000
25604,22497,2020-05,364000
25605,17530,2020-05,330900
25606,04416,2020-05,516200
25607,04335,2020-05,125000
25608,24311,2020-05,299600
25609,05642,2020-05,192000
25610,23638,2020-05,29450
25611,00218,2020-05,120000
25612,18042,2020-05,65000
25613,15015,2020-05,26000
25614,00613,2020-05,136000
25615,08678,2020-05,190850
25616,02991,2020-05,144000
25617,15325,2020-05,132500
25618,06351,2020-05,292000
25619,09882,2020-05,238000
25620,02702,2020-05,76500
25621,02322,2020-05,164725
25622,31555,2020-05,310000
25623,15196,2020-05,153500
25624,05616,2020-05,245000
25625,04190,2020-05,144000
25626,31186,2020-05,110000
25627,18616,2020-05,257142.86
25628,12883,2020-05,110000
25629,25101,2020-05,92500
25630,11152,2020-05,262000
25631,19957,2020-05,229600
25632,11033,2020-05,218000
25633,16353,2020-05,172000
25634,06828,2020-05,269900
25635,25283,2020-05,192500
25636,29793,2020-05,170000
25637,25924,2020-05,136000
25638,18944,2020-05,163000
25639,13797,2020-05,67500
25640,22631,2020-05,221450
25641,00721,2020-05,2e+05
25642,09864,2020-05,207000
25643,14046,2020-05,1159420
25644,05607,2020-05,410570
25645,03697,2020-05,110000
25646,04772,2020-05,154000
25647,24139,2020-05,422700
25648,07758,2020-05,394000
25649,12330,2020-05,59000
25650,06118,2020-05,444500
25651,16124,2020-05,95000
25652,10185,2020-05,463800
25653,18116,2020-05,37493.27
25654,30426,2020-05,339120
25655,14659,2020-05,67200
25656,23670,2020-05,185000
25657,23634,2020-05,81400
25658,21618,2020-05,272000
25659,04580,2020-05,212650
25660,02683,2020-05,179000
25661,21976,2020-05,75000
25662,05430,2020-05,127300
25663,04039,2020-05,247000
25664,26149,2020-05,775350
25665,31265,2020-05,196500
25666,05171,2020-05,285000
25667,30739,2020-05,430000
25668,12359,2020-05,297000
25669,00316,2020-05,53000
25670,16893,2020-05,59000
25671,31519,2020-05,154585
25672,11738,2020-05,85000
25673,06880,2020-05,139480
25674,31221,2020-05,229000
25675,01136,2020-05,295000
25676,28373,2020-05,233000
25677,21708,2020-05,385500
25678,29583,2020-05,260000
25679,15378,2020-05,148800
25680,00531,2020-05,73500
25681,31198,2020-05,1e+05
25682,28771,2020-05,138600
25683,07850,2020-05,109900
25684,18606,2020-05,148000
25685,20220,2020-05,3e+05
25686,17004,2020-05,118800
25687,33678,2020-05,149000
25688,26258,2020-05,115000
25689,28502,2020-05,330000
25690,05704,2020-05,307050
25691,34152,2020-05,59000
25692,09947,2020-05,235500
25693,16911,2020-05,68500
25694,22424,2020-05,101000
25695,12550,2020-05,284000
25696,01256,2020-05,456000
25697,14919,2020-05,270800
25698,03144,2020-05,99000
25699,03336,2020-05,95000
25700,07142,2020-05,293390
25701,03370,2020-05,205000
25702,03220,2020-05,71400
25703,22719,2020-05,79500
25704,23219,2020-05,58388
25705,27466,2020-05,38000
25706,07500,2020-05,46000
25707,25800,2020-05,52000
25708,24488,2020-05,124500
25709,31613,2020-05,306000
25710,30206,2020-05,80000
25711,20795,2020-05,175975
25712,31049,2020-05,215000
25713,16337,2020-05,104000
25714,19362,2020-05,127000
25715,30646,2020-05,201000
25716,34141,2020-05,85700
25717,17983,2020-05,312000
25718,06358,2020-05,161000
25719,26687,2020-05,151100
25720,04222,2020-05,145000
25721,29525,2020-05,68500
25722,33833,2020-05,220000
25723,13345,2020-05,349665
25724,08970,2020-05,316000
25725,25109,2020-05,225000
25726,12866,2020-05,245200
25727,21105,2020-05,268000
25728,15875,2020-05,520000
25729,03157,2020-05,640000
25730,02429,2020-05,211500
25731,11343,2020-05,220000
25732,19825,2020-05,617000
25733,12357,2020-05,490980
25734,16089,2020-05,367800
25735,08333,2020-05,795000
25736,15758,2020-05,3370000
25737,23645,2020-05,2655000
25738,31088,2020-05,195000
25739,11716,2020-05,169500
25740,02014,2020-05,279700
25741,15656,2020-05,198500
25742,16397,2020-05,120500
25743,16331,2020-05,107000
25744,30806,2020-05,215000
25745,07512,2020-05,150150
25746,09384,2020-05,276000
25747,00931,2020-05,395000
25748,32902,2020-05,99500
25749,16424,2020-05,121000
25750,23668,2020-05,308000
25751,11911,2020-05,242500
25752,24234,2020-05,290000
25753,05718,2020-05,62500
25754,31120,2020-05,211200
25755,16722,2020-05,80000
25756,17763,2020-05,86000
25757,03358,2020-05,170000
25758,14892,2020-05,232000
25759,11755,2020-05,86000
25760,06902,2020-05,180000
25761,13249,2020-05,363000
25762,20236,2020-05,481900
25763,16033,2020-05,185000
25764,23079,2020-05,262000
25765,07891,2020-05,210000
25766,18586,2020-05,231000
25767,17279,2020-05,151100
25768,15668,2020-05,280000
25769,08670,2020-05,250100
25770,33216,2020-05,137500
25771,27831,2020-05,161577
25772,04356,2020-05,159000
25773,16633,2020-05,207200
25774,27965,2020-05,469000
25775,33653,2020-05,177650
25776,06983,2020-05,177000
25777,09180,2020-05,275000
25778,07860,2020-05,130000
25779,12158,2020-05,208380
25780,21615,2020-05,375000
25781,03396,2020-05,120000
25782,11840,2020-05,3e+05
25783,30536,2020-05,159505
25784,05394,2020-05,495000
25785,07321,2020-05,158000
25786,04542,2020-05,455000
25787,07119,2020-05,440000
25788,07398,2020-05,349000
25789,15394,2020-05,360000
25790,01731,2020-05,510000
25791,11321,2020-05,298260
25792,11874,2020-05,325000
25793,09937,2020-05,369350
25794,25604,2020-05,466400
25795,03179,2020-05,110000
25796,26567,2020-05,236000
25797,05381,2020-05,237802
25798,22041,2020-05,269000
25799,09401,2020-05,145000
25800,33938,2020-05,2e+05
25801,20286,2020-05,125000
25802,26671,2020-05,167000
25803,15265,2020-05,230000
25804,01704,2020-05,149650
25805,22366,2020-05,227450
25806,14213,2020-05,250000
25807,13335,2020-05,130000
25808,30197,2020-05,186300
25809,19472,2020-05,197100
25810,21177,2020-05,152500
25811,03178,2020-05,210000
25812,03588,2020-05,123000
25813,04595,2020-05,188000
25814,15971,2020-05,285000
25815,04544,2020-05,173000
25816,10922,2020-05,255000
25817,03304,2020-05,183000
25818,06226,2020-05,195000
25819,26673,2020-05,371550
25820,31114,2020-05,193700
25821,23220,2020-05,151000
25822,13044,2020-05,137000
25823,23345,2020-05,55500
25824,09769,2020-05,63000
25825,25968,2020-05,45710
25826,30185,2020-05,55500
25827,07747,2020-05,60000
25828,06446,2020-05,59800
25829,22828,2020-05,148000
25830,12262,2020-05,23000
25831,15133,2020-05,65500
25832,32773,2020-05,39000
25833,14783,2020-05,383800
25834,30151,2020-05,96000
25835,28290,2020-05,527000
25836,03952,2020-05,202000
25837,12878,2020-05,282000
25838,30702,2020-05,173000
25839,05921,2020-05,292000
25840,10813,2020-05,117500
25841,20453,2020-05,387000
25842,17516,2020-05,140000
25843,33062,2020-05,165000
25844,29686,2020-05,90000
25845,31234,2020-05,172000
25846,32683,2020-05,150000
25847,10637,2020-05,122500
25848,15160,2020-05,563000
25849,22137,2020-05,810000
25850,30931,2020-05,148750
25851,14359,2020-05,66000
25852,18521,2020-05,317000
25853,29961,2020-05,52000
25854,27404,2020-05,770500
25855,01553,2020-05,1e+05
25856,20667,2020-05,67000
25857,18513,2020-05,120000
25858,23174,2020-05,130000
25859,27268,2020-05,3000
25860,26097,2020-05,617000
25861,05496,2020-05,123500
25862,23821,2020-05,53000
25863,13360,2020-05,147000
25864,33706,2020-05,135000
25865,26676,2020-05,105000
25866,12772,2020-05,53070
25867,01323,2020-05,49000
25868,03407,2020-05,82000
25869,28256,2020-05,132000
25870,26928,2020-05,54000
25871,17757,2020-05,39000
25872,28401,2020-05,68000
25873,16116,2020-05,90000
25874,16597,2020-05,78860
25875,31935,2020-05,59000
25876,07706,2020-05,55000
25877,31179,2020-05,127800
25878,20996,2020-05,136520
25879,13681,2020-05,118000
25880,28137,2020-05,63150
25881,30282,2020-05,145000
25882,05378,2020-05,8e+05
25883,14090,2020-05,235000
25884,11443,2020-05,73909
25885,21672,2020-05,1e+05
25886,01788,2020-05,186900
25887,27146,2020-05,140000
25888,29129,2020-05,153000
25889,12008,2020-05,285000
25890,16038,2020-05,93957
25891,10664,2020-05,90000
25892,26615,2020-05,61000
25893,12285,2020-05,116000
25894,32129,2020-05,88000
25895,11702,2020-05,202230
25896,12742,2020-05,120000
25897,30789,2020-05,115000
25898,29473,2020-05,95500
25899,17388,2020-05,84000
25900,13125,2020-05,181000
25901,02561,2020-05,70000
25902,16220,2020-05,74500
25903,32922,2020-05,122000
25904,18246,2020-05,113000
25905,07268,2020-05,57000
25906,25994,2020-05,60400
25907,01419,2020-05,63000
25908,29378,2020-05,430000
25909,26872,2020-05,41500
25910,29676,2020-05,32000
25911,17404,2020-05,112605
25912,08874,2020-05,105000
25913,04302,2020-05,49000
25914,22612,2020-05,80900
25915,24771,2020-05,128000
25916,16121,2020-05,126940
25917,27528,2020-05,59000
25918,21784,2020-05,146950
25919,19345,2020-05,137000
25920,08489,2020-05,80000
25921,11623,2020-05,49000
25922,27534,2020-05,30500
25923,27460,2020-05,195000
25924,01296,2020-05,186800
25925,32971,2020-05,79062
25926,18334,2020-05,97000
25927,20791,2020-05,90000
25928,15660,2020-05,69500
25929,15593,2020-05,66500
25930,26700,2020-05,51000
25931,00948,2020-05,60000
25932,31084,2020-05,63000
25933,22798,2020-05,92000
25934,06756,2020-05,31000
25935,14947,2020-05,137000
25936,12081,2020-05,115000
25937,09216,2020-05,172000
25938,00637,2020-05,80000
25939,23806,2020-05,195000
25940,22442,2020-05,82000
