Id_bien,Id_codedep_codecommune,No_voie,B_T_Q,Type_de_voie,Voie,Code_postal,Code_type_local,Type_local,Nombre_pieces_principales,Surface_Carrez_du_1er_lot
33470,44109,2,,IMP,DE L HOTEL DIEU,44000,1,Maison,1,62.88
31540,44132,44,,BD,OCEANIDES,44380,2,Appartement,2,67.98
28109,44198,5,,RUE,LOUISE MICHEL,44840,2,Appartement,2,53.25
13640,45075,28,,RUE,GUSTAVE EIFFEL,45380,2,Appartement,3,60.7
22268,45232,481,,AV,DU LOIRET,45160,2,Appartement,4,70.03
32235,45234,13,,RUE,DE GAUCOURT,45000,2,Appartement,2,44.39
33159,45284,28,,RUE,DE LA HAUTE CROIX,45800,2,Appartement,1,26.25
23516,49007,63,,RUE,DU PRE PIGEON,49100,2,Appartement,3,71.08
16472,49007,99,,RUE,DE LA MADELEINE,49000,2,Appartement,1,21.62
32879,49099,1,,,LE CARRE DES TOILES,49300,2,Appartement,2,39.78
14340,50147,72,,RUE,SAINT PIERRE,50200,2,Appartement,2,59.19
32345,51108,2,,RUE,DES AUGUSTINS,51000,2,Appartement,1,31.79
23809,51230,1,,PL,CARNOT,51200,2,Appartement,2,43.85
10238,54263,17,,RUE,DU BOUCAU,54310,2,Appartement,3,58.53
32763,56023,3,,IMP,DU RAIL,56400,2,Appartement,2,38.01
28927,60342,324,,RUE,DE LA REPUBLIQUE,60290,2,Appartement,2,43.84
13411,60513,2,B,RUE,DES CLIGNETTES,60460,2,Appartement,4,64.45
32931,62893,1,,RUE,SAINT EXUPERY,62930,1,Maison,4,87.68
23231,64102,2,,ALL,DE LA GRAVIERE,64100,2,Appartement,2,54.68
18448,69089,9,B,CHE,DU LOUP,69340,2,Appartement,3,60.77
13338,69176,18,B,RUE,DU PERRON,69510,1,Maison,4,104.11
13977,69264,437,,RUE,DE THIZY,69400,2,Appartement,3,56.02
28314,69381,14,,RUE,IMBERT COLOMES,69001,2,Appartement,3,28.17
32636,69383,6,,RUE,ROUX SOIGNAT,69003,2,Appartement,1,49.13
25335,69384,49,,RUE,EUGENE PONS,69004,2,Appartement,2,51.01
15488,72181,15,,PL,EDOUARD DE LA BOUSSINIERE,72000,2,Appartement,1,20.92
33234,73257,5669,H,,IMM ARCELLE 1,73440,2,Appartement,2,30.84
17673,74236,448,,AV,DU MONT PACCARD,74170,2,Appartement,2,16.7
18596,74311,116,,RUE,DE L AUTOMNE,74250,2,Appartement,2,47.17
21995,75103,7,,RUE,NOTRE DAME DE NAZARETH,75003,2,Appartement,2,27.37
22848,75103,67,,RUE,DE BRETAGNE,75003,2,Appartement,1,26.43
23245,75104,22,,RUE,DU TEMPLE,75004,2,Appartement,2,34.6
26597,75105,9,,RUE,LARREY,75005,2,Appartement,1,27.01
10925,75106,1,,RUE,HUYSMANS,75006,2,Appartement,1,29.5
21114,75106,62,,RUE,SAINT PLACIDE,75006,2,Appartement,5,110.09
18402,75106,66,,RUE,DE RENNES,75006,2,Appartement,5,165.15
09636,75106,45,,RUE,BONAPARTE,75006,2,Appartement,3,78.83
11146,75106,27,,RUE,DES SAINTS PERES,75006,2,Appartement,2,48.96
28448,75110,139,,RUE,DU FBG SAINT DENIS,75010,2,Appartement,2,36.47
20347,75110,32,,RUE,DES PETITS HOTELS,75010,2,Appartement,2,49.6
05388,75110,25,,PAS,DUBAIL,75010,2,Appartement,3,69.08
32226,75110,13,,BD,DE LA VILLETTE,75010,2,Appartement,3,50.78
12693,75111,6,,RUE,DE NEMOURS,75011,2,Appartement,1,18.21
26654,75111,15,,BD,RICHARD LENOIR,75011,2,Appartement,5,130.65
21562,75111,4,,RUE,MAILLARD,75011,2,Appartement,3,53.8
21947,75111,4,,RUE,MAILLARD,75011,2,Appartement,2,31.48
17575,75111,9,,RUE,DES BOULETS,75011,2,Appartement,2,26.98
20947,75112,11,,AV,DU BEL AIR,75012,2,Appartement,3,64.38
11024,75112,16,,RUE,LACUEE,75012,2,Appartement,2,48.65
01656,75113,120,,RUE,DU MOULIN DES PRES,75013,2,Appartement,2,47.03
27346,75114,45,,RUE,BOULARD,75014,2,Appartement,3,52.28
13950,75114,41,,RUE,JONQUOY,75014,2,Appartement,4,77.97
30788,75114,12,,RUE,JONQUOY,75014,2,Appartement,3,54.56
29017,75115,10,,RUE,FIRMIN GILLOT,75015,2,Appartement,1,10.8
21934,75115,37,,RUE,FONDARY,75015,2,Appartement,3,55.63
27254,75116,36,,AV,GEORGES MANDEL,75016,2,Appartement,8,360.95
31950,75116,15,,RUE,DUFRENOY,75016,2,Appartement,1,30.02
16712,75117,11,,RUE,DE L ARC DE TRIOMPHE,75017,2,Appartement,2,50.22
13179,75117,132,,RUE,DE TOCQUEVILLE,75017,2,Appartement,1,28.35
02923,75117,32,,RUE,LEGENDRE,75017,2,Appartement,3,48.88
04072,75117,17,,RUE,DE CHEROY,75017,2,Appartement,7,131.25
06309,75117,7,,RUE,NOLLET,75017,2,Appartement,3,39.34
06040,75117,3,,RUE,BRIDAINE,75017,2,Appartement,1,22.84
17049,75117,98,,RUE,NOLLET,75017,2,Appartement,4,83.25
05678,75118,75,,RUE,DOUDEAUVILLE,75018,2,Appartement,1,13.15
12259,75120,37,,RUE,DE LA PLAINE,75020,2,Appartement,2,46.01
11090,77061,2,,SQ,BRUSSEAU,77130,2,Appartement,2,39.6
26523,77079,24,,RUE,GRANDE,77430,2,Appartement,2,45.45
05275,77118,1,,RUE,DE BOURGOGNE,77410,2,Appartement,3,60.7
06037,77284,3,,PL,PAUL EMILE VICTOR,77100,2,Appartement,3,55.2
25635,77285,120,,ALL,DE PLEIN CIEL,77350,2,Appartement,5,100.8
00986,77288,41,,BD,DE L ALMONT,77000,2,Appartement,1,25.45
17216,77307,38,,RUE,DE LA CHARBONNIERE,77144,2,Appartement,1,40.35
07545,77419,5929,B,CITE,DES GUETTES,77670,2,Appartement,4,99.42
26982,77450,17,,RUE,DE LA MARNE,77170,1,Maison,5,118.56
15824,77487,4,,,RES LA FONTAINE SAINT MARC,77000,2,Appartement,3,66.42
07889,78146,2,,QUAI,DE L AMIRAL MOUCHEZ,78400,2,Appartement,3,75.16
11639,78165,1,,AV,MONTAIGNE,78340,2,Appartement,3,56.83
28948,78358,57,,AV,DE SAINT GERMAIN,78600,2,Appartement,1,27.01
29844,78358,57,,AV,DE SAINT GERMAIN,78600,2,Appartement,5,111
25610,78372,26,,ALL,CLAUDE MONET,78160,2,Appartement,2,52.53
29298,78382,22,,RUE,DU GEN DE GAULLE,78780,2,Appartement,4,55.03
15319,78481,2,,AV,P MARTIN LUTHER KING,78230,2,Appartement,5,88.78
20644,78586,6,,AV,JEAN JAURES,78500,2,Appartement,1,17.78
00799,78646,3,,RUE,REMONT,78000,1,Maison,5,98.99
23466,80021,23,,RUE,SAINT GERMAIN,80000,2,Appartement,1,19.97
27546,80228,77,,RUE,DE MAYOCQ,80550,1,Maison,4,87.02
14761,82121,30,,RUE,DE LA COMEDIE,82000,2,Appartement,2,48.4
29216,83009,183,,BD,DE PIERREPLANE,83150,2,Appartement,1,25.29
19405,83112,22,,AV,DU PORT,83270,2,Appartement,3,68.46
13357,83137,184,,AV,DU CARMEL,83200,2,Appartement,3,57.68
14849,84031,57,,RUE,DU DOC PACCARD,84200,2,Appartement,3,63.17
27911,85164,27,,BD,DE L'OCEAN,85690,2,Appartement,3,52.9
15838,87085,22,,RUE,PIERRE LEROUX,87000,2,Appartement,2,44.4
27487,87161,636,,,CITE DU DOCTEUR BARRIERE,87400,2,Appartement,3,65.74
02691,88160,10,,RUE,MARIE MARVINGT,88000,2,Appartement,3,61.74
07191,88181,15,,RUE,DES AULNES,88230,2,Appartement,3,70.19
23490,91086,4,D,RUE,CAROLINE RIER,91070,2,Appartement,3,66.05
24197,91156,2,,RUE,DES FRANCS BOURGEOIS,91630,1,Maison,5,89.43
32501,91174,38,,BD,DE FONTAINEBLEAU,91100,2,Appartement,3,71.64
27504,91326,69,,AV,DES FAUVETTES,91260,1,Maison,5,107.15
20359,92002,34,,AV,FRANCOIS MOLE,92160,2,Appartement,4,87.01
02131,92004,49,,AV,D ARGENTEUIL,92600,2,Appartement,3,52.9
01425,92004,81,,RUE,DU BAC,92600,2,Appartement,3,63.2
23113,92004,97,,RUE,DU CHATEAU,92600,1,Maison,5,122.8
26059,92004,21,,AV,DE LA REDOUTE,92600,2,Appartement,2,53.39
10134,92004,10,,RUE,GEORGES GUYNEMER,92600,2,Appartement,1,25.5
04188,92009,221,,AV,D ARGENTEUIL,92270,2,Appartement,2,27.73
29955,92009,35,,RUE,RASPAIL,92270,2,Appartement,3,56.21
16571,92012,867,,CRS,AQUITAINE,92100,2,Appartement,4,96.33
12006,92012,56,,BD,DE LA REPUBLIQUE,92100,2,Appartement,2,49.42
20052,92012,2,,RUE,DE L ANCIENNE MAIRIE,92100,2,Appartement,2,51.34
31092,92012,35,,BD,D AUTEUIL,92100,2,Appartement,5,149.71
16692,92024,10,,AV,ANATOLE FRANCE,92110,2,Appartement,2,44.5
08807,92032,3,,RUE,DES ROSES,92260,2,Appartement,1,23.95
11718,92036,13,,RUE,VILLEBOIS MAREUIL,92230,1,Maison,3,76.07
00214,92040,12,,RUE,DES ACACIAS,92130,1,Maison,3,70
23366,92044,136,,RUE,ARISTIDE BRIAND,92300,2,Appartement,3,66.05
15683,92044,5,,RUE,BARBES,92300,2,Appartement,4,85.07
17799,92048,15,,RUE,BANES,92190,2,Appartement,3,58.94
13326,92050,17,T,RUE,SADI CARNOT,92000,2,Appartement,3,30.52
03469,92050,20,,RUE,DE ZILINA,92000,2,Appartement,3,71.62
09742,92051,7,,ALL,D ORLEANS,92200,2,Appartement,3,48.65
19763,92051,11,,RUE,DU GAL H BERTIER,92200,2,Appartement,4,122.79
29992,92060,119,,AV,EDOUARD HERRIOT,92350,2,Appartement,3,68.51
06353,92062,8,,RUE,LUCIEN VOILIN,92800,2,Appartement,1,23.28
12206,92063,115,,RUE,ESTIENNE D ORVES,92500,2,Appartement,1,22.51
04647,92072,9,,RUE,CROIX BOSSET,92310,2,Appartement,2,53.68
23876,92073,101,,RUE,DES CHENES,92150,1,Maison,4,88.9
18277,93006,23,,AV,DE LA REPUBLIQUE,93170,2,Appartement,4,64.41
26144,93045,98,,AV,PASTEUR,93260,2,Appartement,1,21.28
23337,93045,71,,RUE,DE ROMAINVILLE,93260,2,Appartement,3,49.28
30823,93048,137,B,RUE,DE PARIS,93100,2,Appartement,3,64.41
08847,93048,13,,RUE,DES ORMES,93100,2,Appartement,4,82.56
19086,93072,4,,ALL,PAUL LANGEVIN,93240,2,Appartement,4,73.6
22401,93073,8,,ALL,JOHANNES KEPLER,93290,2,Appartement,5,93.49
21484,94002,20,,RUE,FELIX EBOUE,94140,1,Maison,4,72.52
17954,94002,49,,RUE,MARCEL BOURDARIAS,94140,2,Appartement,3,59.69
21167,94004,9002,,RES,L ANGEVINE 2,94470,2,Appartement,4,85.22
19387,94018,197,,RUE,DE PARIS,94220,2,Appartement,2,34.92
20186,94022,25,,RUE,JULES VALLES,94600,1,Maison,1,49.45
19617,94028,1,,RUE,MARIN LA MESLEE,94000,2,Appartement,4,81.95
11047,94037,18,,AV,JEAN JAURES,94250,2,Appartement,3,68.12
17009,94041,8,,RUE,EMILE BLIN,94200,2,Appartement,1,20.5
10707,94043,5,,RUE,GEORGES POMPIDOU,94270,2,Appartement,1,26.72
08833,94044,9001,,,RES VERDUN LECLERC,94450,2,Appartement,2,41.7
22049,94044,13,,PL,LOUIS ARAGON,94450,2,Appartement,3,63.77
19527,94052,7,,RUE,DU MARECHAL VAILLANT,94130,2,Appartement,3,44.04
21080,94052,49,,RUE,PAUL BERT,94130,2,Appartement,1,28.5
18869,94060,39,,AV,DE BRETAGNE,94510,1,Maison,5,94.35
17937,94060,4,,RUE,RENARD,94510,2,Appartement,4,77.15
29338,94060,26,,RUE,JEAN JAURES,94510,2,Appartement,4,72.75
00247,94068,13,,AV,DES ARTS,94100,1,Maison,9,304.8
34110,94074,7,,RUE,ELSA TRIOLET,94460,1,Maison,4,82.21
00651,94078,25,,RUE,DE CROSNE,94190,2,Appartement,2,40.04
11195,94080,33,,RUE,DE MONTREUIL,94300,2,Appartement,4,77.41
30851,94080,16,,AV,DU GAL DE GAULLE,94300,2,Appartement,5,146.82
01537,95039,,,RUE,PARMENTIER,95430,2,Appartement,3,41.75
21750,95199,27,,RUE,ALBERT MEUNIER,95330,2,Appartement,3,56.91
30066,95219,3,,ALL,CHARLES PEGUY,95120,2,Appartement,3,69.31
31643,95306,1,,AV,FOCH,95220,2,Appartement,4,80.28
18860,95527,,,,DERRIERE LES TOURNELLES,95700,1,Maison,4,77.7
21550,01033,39,,RUE,BUFFON,1200,2,Appartement,4,108.65
19923,01258,151,,RTE,DE BELLEVILLE,1090,2,Appartement,3,86.8
04599,01354,8,,RUE,DE GENEVE,1630,2,Appartement,2,52.58
29936,03190,22,,RUE,DE LA FRATERNITE,3000,2,Appartement,1,34.9
33326,06004,10,,RUE,SAINT ANTOINE,6600,2,Appartement,2,22.47
32104,06012,4,,AV,CAMILLE BLANC,6240,2,Appartement,2,47.42
23494,06029,4,,RUE,DE STALINGRAD,6400,2,Appartement,1,66.12
09175,06029,59,,AV,DU MARECHAL JUIN,6400,2,Appartement,2,67.99
32208,06033,12,,BD,DE LA REPUBLIQUE,6510,2,Appartement,3,59.74
21664,06083,124,,PROM,VAL DU CAREI,6500,2,Appartement,2,46.66
11637,06083,1,,AV,DE VERDUN,6500,2,Appartement,2,42.84
09686,06092,5277,,,LE VILLAGE,6440,2,Appartement,1,22.71
14441,07019,85,,RTE,DE VALS,7200,2,Appartement,3,59.05
15142,07042,9004,,CITE,DE LA SOUBEYRANNE,7700,2,Appartement,5,85.93
15186,07042,9004,,CITE,DE LA SOUBEYRANNE,7700,2,Appartement,4,69.46
07945,07304,5638,,RES,HAMEAU LES FALAISES,7150,2,Appartement,2,28.52
12547,11262,3,,RUE,JEAN JAURES,11100,2,Appartement,1,27.76
17110,11266,159,,RES,HORIZON,11210,2,Appartement,2,21.51
29942,13022,27,,AV,MARECHAL FOCH,13260,2,Appartement,2,50.43
31784,13119,9012,,MAIL,LE MAIL,13470,2,Appartement,3,64.3
07536,13201,57,,RUE,ADOLPHE THIERS,13001,2,Appartement,3,53.66
29511,13201,44,,RUE,CURIOL,13001,2,Appartement,1,20.37
07477,13202,46,,RUE,CHEVALIER PAUL,13002,2,Appartement,1,35.27
12894,13204,13,,RUE,BERANGER,13004,2,Appartement,3,55.7
18426,13204,77,,RUE,PAUTRIER,13004,2,Appartement,0,33.46
04058,13207,16,,RUE,ROBERT,13007,2,Appartement,2,22.8
24875,13208,89,,RUE,SAINT SEBASTIEN,13008,2,Appartement,1,51.43
02419,13208,30,,RUE,DES MOUSSES,13008,2,Appartement,1,20.45
26619,13208,14,,RUE,NEGRESKO,13008,2,Appartement,1,17.1
19599,13208,9001,,CITE,LE CORBUSIER,13008,2,Appartement,4,103.14
05656,13209,34,E,RUE,NICOLE ZEMMOUR,13009,2,Appartement,3,68.81
12533,13209,296,,BD,ROMAIN ROLLAND,13009,2,Appartement,5,76.15
21495,13210,25,,BD,BONIFAY,13010,2,Appartement,2,48.14
25549,13210,46,,RUE,SAINTE BAUME,13010,2,Appartement,1,27.3
03104,13213,49,,TSSE,DES BONNETS,13013,2,Appartement,4,67.2
32884,14754,6412,,VC,RES LES MARINES,14640,2,Appartement,2,36.23
14020,19031,48,,AV,EMILE ZOLA,19100,2,Appartement,1,27
22594,22278,87,,RUE,DE GOUEDIC,22000,2,Appartement,2,36.08
27046,25265,20,B,RUE,DE L ABREUVOIR,25870,2,Appartement,1,32
16175,26058,15,,PAS,DU PALOMA,26500,2,Appartement,4,66.81
01923,26281,28,,AV,DUCHESNE,26100,2,Appartement,4,73.65
16684,27299,1,,RUE,DE LA LIBERATION,27930,2,Appartement,2,40.43
14225,28085,6,,RUE,DES ECUYERS,28000,2,Appartement,2,32.2
31130,28085,4,,RUE,CHAUVEAU LAGARDE,28000,2,Appartement,3,65.63
19591,28134,106,,AV,DU GENERAL LECLERC,28100,2,Appartement,3,58.87
33394,30189,14,,RUE,DE L ASPIC,30000,2,Appartement,2,42.47
16780,31066,175,,CHE,DE LA DOUCE DAME,31660,1,Maison,5,104.56
25585,31113,72,B,AV,SALVADOR ALLENDE,31320,2,Appartement,3,78.83
04133,31555,2,,RUE,DES LOIS,31000,2,Appartement,3,68.06
26474,33051,10,,RUE,MONTESQUIEU,33380,1,Maison,2,42
24079,33063,16,,RUE,JULIE,33800,2,Appartement,2,51.43
27936,33081,46,,RES,LE HAMEAU PIERRE FABRE,33410,2,Appartement,3,58.22
14693,33249,20,,RUE,HIPPOLYTE GOURDON,33310,1,Maison,4,86.01
03906,33281,100,,AV,DE LA LIBERATION,33700,2,Appartement,3,59.74
33952,33522,232,,RUE,DE SUZON,33400,2,Appartement,1,21.55
17624,33550,9001,,RES,SARCIGNAN,33140,2,Appartement,3,52.66
01438,34108,86,,AV,D INGRIL,34110,2,Appartement,2,36.69
13374,34301,19,,RUE,ARAGO,34200,2,Appartement,2,44.09
25629,34301,17,,BD,JOLIOT CURIE,34200,2,Appartement,1,22.13
01901,37261,25,,RUE,GALPIN THIOU,37000,2,Appartement,2,51.26
32385,38185,22,,CHE,JESUS,38000,2,Appartement,0,18
22310,38185,77,B,CRS,JEAN JAURES,38000,2,Appartement,3,73.12
26447,38186,5383,,,LA VILLE,38650,2,Appartement,2,35.6
26086,38229,4,,CHE,DE L HERMITAGE,38240,2,Appartement,4,132.05
05987,38249,25,,ALL,DE LA DENT DE CROLLES,38330,2,Appartement,3,74.5
32030,38249,220,,ALL,DE PRE MAYEN,38330,2,Appartement,2,42.06
16079,39470,315,,RUE,DU CLOS CAPPERONY,39220,2,Appartement,2,23.57
20912,40133,93,,AV,CHARLES DE GAULLE,40530,2,Appartement,1,23.53
23000,40281,220,,CHE,DE LAREIGNE,40280,2,Appartement,2,42
06529,40312,30,,RUE,ANDRE BOUILLAR,40220,2,Appartement,4,88.35
07907,42218,5,,RUE,OLIVIER DE SERRES,42000,2,Appartement,3,74.57
27170,42218,3,,RUE,DE TERRENOIRE,42100,2,Appartement,2,47.9
16435,44109,8,,RUE,MARCEAU,44000,2,Appartement,4,69.11
06615,44132,38,,BD,OCEANIDES,44380,2,Appartement,1,24.04
11595,44162,1,,RUE,DE L ARDECHE,44800,2,Appartement,5,103.79
02226,44162,6,,RUE,JEAN PAUL SARTRE,44800,2,Appartement,3,61.06
22898,45075,2,,RUE,DES PERVENCHES,45380,2,Appartement,4,69.81
20443,45258,4,T,RUE,DUTHUARD,45390,2,Appartement,3,140
30649,49007,11,,RUE,LOUIS GAIN,49100,2,Appartement,3,77.18
26454,49007,48,,RUE,ST NICOLAS,49100,2,Appartement,4,82.6
24879,49099,9,,AV,DE LA RICHARDIERE,49300,2,Appartement,2,53.6
06295,49347,7,,MAIL,CLAUDE DEBUSSY,49125,2,Appartement,3,57
27329,51454,43,,RUE,CHARLIER,51100,2,Appartement,3,74.15
21194,51454,8,,RUE,RUE BERTRAND DE VOGUE,51100,2,Appartement,4,92.5
03942,53062,11,,RUE,LUCRECE MERCIER,53200,2,Appartement,3,67.77
00103,53073,10,,PL,DE L EGLISE,53800,2,Appartement,3,52.26
23264,59220,3,B,RUE,DU COLOMBIER,59155,2,Appartement,3,58.27
15443,59350,108,,RUE,SAINT ANDRE,59800,2,Appartement,5,133.89
12819,59410,37,,RUE,JULES FERRY,59370,2,Appartement,1,32.69
26956,60057,16,,RUE,D ALSACE,60000,2,Appartement,1,21.92
00357,62604,150,,BD,DE LA MER,62152,2,Appartement,4,71.74
04695,66004,,,RES,LES MARMOTTES,66210,2,Appartement,2,30.62
27232,69078,34,,RTE,DE BORDEAUX,69850,2,Appartement,3,64.3
17221,69081,2,,AV,RAYMOND DE VEYSSIERES,69130,2,Appartement,6,102.76
02712,69143,15,,RUE,REY LORAS,69250,2,Appartement,2,53.05
28336,69149,27,,RUE,DU PERRON,69600,2,Appartement,2,38.12
11140,69149,26,,RUE,DIDEROT,69600,2,Appartement,2,46.65
09894,69149,13,,RUE,BAUDIN,69600,2,Appartement,3,72
27192,69382,30,,RUE,PALAIS GRILLET,69002,2,Appartement,1,29.02
05893,69385,19,,QUAI,ROMAIN ROLLAND,69005,2,Appartement,3,143.12
05319,73235,5168,,,IMM LE GRAND PIC,73130,2,Appartement,1,17.94
09683,73306,5215,A,,TIGNY,73450,2,Appartement,2,42.3
28195,74019,143,,IMP,DES VIGNES,74370,2,Appartement,2,46.28
18057,74056,166,,AV,DE COURMAYEUR,74400,2,Appartement,2,33.66
19530,75106,70,,BD,SAINT MICHEL,75006,2,Appartement,4,85.61
09566,75107,34,,RUE,CLER,75007,2,Appartement,3,50.04
31374,75109,10,,RUE,DE GRANGE BATELIERE,75009,2,Appartement,2,39.86
30352,75110,41,,BD,DE LA VILLETTE,75010,2,Appartement,1,31.65
03283,75111,59,,RUE,DE LA FONTAINE AU ROI,75011,2,Appartement,3,62.72
22660,75113,79,,RUE,BRILLAT SAVARIN,75013,2,Appartement,2,30.81
06943,75116,12,,BD,EXELMANS,75016,2,Appartement,1,40.8
08637,75120,57,,RUE,PIXERECOURT,75020,2,Appartement,3,55.23
27738,77053,8,,RUE,PARC DE L'EPINETTE,77170,2,Appartement,4,71.59
32017,77259,15,,RUE,DU PRESBYTERE,77230,2,Appartement,3,60.22
01215,78190,6,B,AV,DE WAILLY,78290,2,Appartement,1,23.62
16499,78362,20,,RUE,DE DREUX,78711,2,Appartement,4,79.74
13857,78401,39,,BD,THIERS,78250,1,Maison,6,156.5
20557,83009,5,,RUE,DES JARDINS,83150,2,Appartement,2,84.28
32413,83019,254,,AV,DE LA MER,83230,2,Appartement,1,15.86
24427,83034,325,,RTE,DE LA BENOITE,83320,2,Appartement,3,87.49
29604,83062,59,,AV,GABRIEL PERI,83130,2,Appartement,2,35.55
02696,83069,11,,CHE,DU MARTINET,83400,2,Appartement,4,121.99
14413,83130,8,,RUE,PIERRE BROSSOLETTE,83210,2,Appartement,3,56.15
20893,83137,9001,,RES,ST MARC,83000,2,Appartement,4,81.5
00567,83137,216,,RUE,LANGERON,83000,2,Appartement,2,97.04
07580,83137,65,,BD,DES ACACIAS,83100,2,Appartement,3,65.4
08642,88225,58,,RUE,DE LA XAVEE,88220,2,Appartement,4,73.78
09843,90010,3,,RUE,DE BRASSE,90000,2,Appartement,2,34.48
22005,91201,8,,RUE,DES ANEMONES,91210,2,Appartement,3,63.54
16535,91425,1,B,RUE,PAUL FORT,91310,2,Appartement,1,25.35
17247,92004,101,,RUE,DU CHATEAU,92600,2,Appartement,1,19.5
11405,92012,91,,RUE,DU CHATEAU,92100,2,Appartement,3,61.23
05358,92024,77,,RUE,MARTRE,92110,2,Appartement,1,16.98
16647,92026,9,,AV,PUVIS DE CHAVANNES,92400,2,Appartement,3,59.72
02345,92026,9,,RUE,DE LA MUTUALITE,92400,2,Appartement,2,33.58
14201,93007,6,,AV,DE MONTCHANIN,93150,2,Appartement,3,53.1
09638,93063,45,,RUE,DES NOYERS,93230,2,Appartement,3,67
01152,94033,53,,AV,DE STALINGRAD,94120,2,Appartement,3,52.05
19963,94068,17,,BD,MAURICE BERTEAUX,94100,2,Appartement,2,46.6
19931,94068,16,B,AV,ALBERT 1ER,94210,2,Appartement,3,41.64
18984,94069,149,,RUE,DU MARECHAL LECLERC,94410,2,Appartement,2,35.76
24709,94080,6,,RUE,DE LA PAIX,94300,2,Appartement,2,36.15
24384,95277,3,,RUE,GALANDE,95500,2,Appartement,2,37.23
27603,95428,9,,RUE,DES CARRIERES,95160,2,Appartement,4,115.26
09098,01143,58,,AV,DU MONT BLANC,1220,2,Appartement,6,130.8
21270,01354,2,,RUE,DU RECULET,1630,2,Appartement,2,58.71
08857,06027,2,,RUE,DES MURIERS,6800,2,Appartement,3,76.16
27942,06029,5,,RUE,DU CANADA,6400,2,Appartement,4,83.21
27814,06030,54,,RUE,VICTOR HUGO,6110,2,Appartement,1,29.07
11489,06030,116,,BD,SADI CARNOT,6110,2,Appartement,4,90.45
29659,06044,640,,CHE,DES CAILLADES,6480,2,Appartement,5,103.92
24347,06088,29,,AV,VILLERMONT,6000,2,Appartement,3,69
08516,06088,4,,AV,CYRNOS,6100,2,Appartement,3,47.5
21421,06088,127,,PROM,DES ANGLAIS,6200,2,Appartement,1,52.8
10530,06094,65,,AV,DE   VALBERG,6470,2,Appartement,3,63.15
07986,06123,562,,CHE,DES RASCAS,6700,2,Appartement,3,66.02
10014,06155,190,,RTE,DE CANNES,6220,2,Appartement,3,35.76
31641,06161,280,,AV,DE LA BERMONE,6270,2,Appartement,1,26.71
13624,10362,27,,RUE,PIERRE BROSSOLETTE,10300,2,Appartement,2,35.63
02059,10387,4,,RUE,CHARBONNET,10000,2,Appartement,2,32.34
02337,11144,9,,,LA PINEDE,11510,2,Appartement,2,37.12
06787,11170,1,,RES,LA VOILE D'OC,11430,2,Appartement,3,32.53
31513,11202,71,,RES,HAMEAU DES PECHEURS,11370,1,Maison,2,24.61
10976,11262,12,,RUE,DU LUXEMBOURG,11100,2,Appartement,4,111.96
17746,11262,10,,QUAI,VICTOR HUGO,11100,2,Appartement,1,34.34
00768,11379,3,,RUE,DE SERIGNAN,11130,2,Appartement,2,33.08
26698,13028,5000,,AV,ERNEST SUBILIA,13600,2,Appartement,2,28.34
17789,13201,14,,PL,AUX HUILES,13001,2,Appartement,2,38.54
28631,13202,6,,RUE,GUINTRAND,13002,2,Appartement,1,20.2
06908,13204,29,,RUE,MARECHAL FAYOLLE,13004,2,Appartement,2,29.86
04198,13205,23,,RUE,D ISLY,13005,2,Appartement,1,27.65
05018,13208,30,,RUE,DES MOUSSES,13008,2,Appartement,2,50.32
30478,13208,14,,RUE,NEGRESKO,13008,2,Appartement,3,69.32
26645,13210,116,,BD,MIREILLE LAUZE,13010,2,Appartement,3,68.45
17796,13210,147,,AV,DE LA TIMONE,13010,2,Appartement,3,68.89
22355,13212,36,,AV,DE SAINT BARNABE,13012,2,Appartement,4,65.72
13416,13215,2,,IMP,DU CHALET,13015,2,Appartement,2,125.85
02588,14715,54,,RUE,G LE CONQUERANT,14360,2,Appartement,2,41.07
18125,18279,14,,BD,DE LA LIBERTE,18100,2,Appartement,1,30.84
26438,29019,9,,RUE,DU VERCORS,29200,2,Appartement,3,53.11
12229,29232,38,,AV,DES GLENAN,29000,2,Appartement,5,84.69
32650,2A041,6572,,,ILE CAVALLO,20169,2,Appartement,4,87.16
08616,2A070,5163,,,TIUCCIA,20111,2,Appartement,2,37.78
14060,30034,5,,RUE,D AUVERGNE,30127,2,Appartement,3,45.23
19390,30133,2,,AV,LE CENTURION,30240,2,Appartement,2,26.4
33523,33009,24,,AV,REGNAULD,33120,2,Appartement,1,31.12
16385,33009,6,,AV,DU PARC,33120,2,Appartement,3,52
33537,33063,26,,RUE,BONGRAND,33000,2,Appartement,1,18.52
31015,33080,267,,RUE,TRUCHON,33140,2,Appartement,2,47.34
08274,33096,14,,RUE,ANDRE MALRAUX,33560,1,Maison,4,103.36
21869,33167,18,,ALL,DES GRIVES,33270,1,Maison,3,66.02
11179,33312,3,,RUE,SIMONE VEIL,33290,2,Appartement,2,43.69
15344,33522,9001,,RES,FORTUNIO,33400,2,Appartement,3,62.84
34060,34333,11,,CLOS,DE VIC,34110,1,Maison,3,29.6
17332,35032,19,,RUE,JOSEPH PANAGET,35230,2,Appartement,3,62.91
02934,37122,4,,RUE,FRANCIS POULENC,37300,2,Appartement,3,57.03
09174,38185,52,,RUE,DE STALINGRAD,38100,2,Appartement,4,88.21
22702,38421,13,,RUE,ANTOINE POLOTTI,38400,2,Appartement,4,83.63
